headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_CAPM,ar_CAPM,er_CAPM_1,ar_CAPM_1,er_CAPM_2,ar_CAPM_2,er_CAPM_3,ar_CAPM_3,er_CAPM_4,ar_CAPM_4,er_CAPM_5,ar_CAPM_5,er_CAPM_6,ar_CAPM_6,er_CAPM_7,ar_CAPM_7,er_CAPM_8,ar_CAPM_8,er_CAPM_9,ar_CAPM_9,er_CAPM_10,ar_CAPM_10,CAPM_CAR_1,CAPM_CAR_2,CAPM_CAR_3,CAPM_CAR_5,CAPM_CAR_10
"Bank of America Downgrades AmerisourceBergen to Underperform, Lowers Price Target to $76",2019-04-10,ABC,2019-04-10 12:07:00+00:00,AMERISOURCEBERGEN CORP,81540.0,03073E10,-0.04429807886481285,0.003400217043235898,-0.003388694720342755,-0.007055439054965973,0.005393415689468384,0.00340594258159399,-0.004667298868298531,-0.004307374358177185,-0.00622946210205555,0.007487381342798471,0.004493576008826494,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,0.48,0.97,-0.1,0.01,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,493992.0,0.8835,0.1122,0.3451,0.43407999999999997,-0.4783780788648128,0.01,-0.006599782956764102,0.584275,-0.5876636947203427,-0.069515,0.06245956094503402,0.124855,-0.11946158431053161,-0.27271999999999996,0.27612594258159395,0.10718499999999999,-0.11185229886829852,0.10718499999999999,-0.11149237435817717,0.866995,-0.8732244621020555,-0.193205,0.20069238134279846,-0.11369000000000001,0.11818357600882651,-0.4849778618215769,-0.5942634776771069,-0.5252041337753087,0.21912391921609636,-0.5015672353953122
Evercore ISI Group Downgrades AmerisourceBergen to In-Line,2019-04-10,ABC,2019-04-10 11:07:00+00:00,AMERISOURCEBERGEN CORP,81540.0,03073E10,-0.04429807886481285,-0.003048991551622748,-0.003802336752414703,-0.005310317035764456,-0.01868533529341221,0.003400217043235898,-0.003388694720342755,-0.007055439054965973,0.005393415689468384,0.00340594258159399,-0.004667298868298531,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,0.48,0.97,-0.1,0.01,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,493992.0,0.8835,0.1122,0.3451,0.43407999999999997,-0.4783780788648128,0.01,-0.013048991551622749,0.584275,-0.5880773367524147,-0.069515,0.06420468296423554,0.124855,-0.1435403352934122,-0.27271999999999996,0.27612021704323586,0.10718499999999999,-0.11057369472034274,0.10718499999999999,-0.11424043905496596,0.866995,-0.8616015843105316,-0.193205,0.19661094258159398,-0.11369000000000001,0.10902270113170148,-0.4914270704164356,-0.6011263283040374,-0.5238726537881792,0.1967845647140592,-0.5046618573293089
AmerisourceBergen shares are trading lower in sympathy with Walgreens which reported worse-than-expected Q2 financial results.,2019-04-02,ABC,2019-04-02 13:38:00+00:00,AMERISOURCEBERGEN CORP,81540.0,03073E10,-0.05816157162189484,-0.003048991551622748,-0.003802336752414703,-0.005310317035764456,-0.01868533529341221,0.003400217043235898,-0.003388694720342755,-0.007055439054965973,0.005393415689468384,0.00340594258159399,-0.004667298868298531,2019-04-03,2019-04-04,2019-04-05,2019-04-08,2019-04-09,2019-04-10,2019-04-11,2019-04-12,2019-04-15,2019-04-16,-0.05,-0.13,-0.44,0.01,0.27,0.22,-0.4,0.01,2019-04-03,0.19,0.21,0.93,0.01,2019-04-04,0.52,0.53,-0.08,0.01,2019-04-05,0.08,-0.29,0.1,0.01,2019-04-08,-0.65,-0.56,-0.14,0.01,2019-04-09,0.48,0.97,-0.1,0.01,2019-04-10,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,450746.0,0.91,0.1796,0.3624,-0.035500000000000004,-0.02266157162189484,0.25570000000000004,-0.2587489915516228,0.1829,-0.1867023367524147,0.4832,-0.4885103170357645,0.0828,-0.10148533529341221,-0.5815,0.5849002170432359,0.44680000000000003,-0.4501886947203428,0.01,-0.017055439054965975,0.6015,-0.5961065843105317,-0.0719,0.075305942581594,0.1283,-0.13296729886829853,-0.28141056317351765,-0.4454513283040375,-0.6752126537881792,-0.005095435285940808,-0.536111857329309
Craig-Hallum Upgrades Asbury Automotive Group Inc Common Stock to Buy,2019-04-24,ABG,2019-04-24 12:24:00+00:00,ASBURY AUTOMOTIVE GROUP INC,89327.0,04343610,0.03397111222147942,0.00361446407623589,-0.01080434024333954,-0.02063107863068581,-0.009087125770747662,-0.01000415906310081,0.01136844046413898,0.00832634698599577,0.001651565544307232,-0.008656265214085579,0.005821260157972574,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,-0.23,0.27,-0.07,0.01,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,559837.0,0.865,0.9029,0.6656,-0.18895,0.22292111222147942,-0.11110000000000002,0.11471446407623591,0.46845000000000003,-0.47925434024333957,0.16570000000000001,-0.18633107863068582,-0.024599999999999997,0.015512874229252335,-0.70895,0.6989458409368992,-0.1294,0.14076844046413897,0.9864499999999999,-0.9781236530140042,-0.32835,0.3300015655443072,-1.45285,1.4441937347859144,-0.1813,0.18712126015797256,0.33763557629771535,-0.36453987616710365,-0.6655854188740253,0.5281276365354657,1.8229071888752282
Asbury Automotive shares are trading higher after the company reported better-than-expected Q1 EPS and sales.,2019-04-23,ABG,2019-04-23 16:23:00+00:00,ASBURY AUTOMOTIVE GROUP INC,89327.0,04343610,0.04815823584794998,0.01322644948959351,-0.005933604668825865,-0.006764826364815235,-0.002403824822977185,0.00361446407623589,-0.01080434024333954,-0.02063107863068581,-0.009087125770747662,-0.01000415906310081,0.01136844046413898,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,0.97,0.72,-0.48,0.01,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,552619.0,0.8708,0.8882,0.6714,0.854676,-0.80651776415205,-0.190284,0.20351044948959351,-0.11191200000000003,0.10597839533117416,0.47152400000000005,-0.4782888263648153,0.166744,-0.1691478248229772,-0.024832,0.02844646407623589,-0.713764,0.7029596597566604,-0.130328,0.1096969213693142,0.9930039999999999,-1.0020911257707477,-0.330612,0.3206078409368992,-1.462652,1.474020440464139,-0.6030073146624565,0.30948884482076766,-0.37231043103364114,-0.6189901871115566,1.633640200832501
"Asbury Automotive Group Q1 EPS $2.2 Beats $1.92 Estimate, Sales $1.671B Beat $1.66B Estimate",2019-04-23,ABG,2019-04-23 10:21:00+00:00,ASBURY AUTOMOTIVE GROUP INC,89327.0,04343610,0.04815823584794998,0.01322644948959351,-0.005933604668825865,-0.006764826364815235,-0.002403824822977185,0.00361446407623589,-0.01080434024333954,-0.02063107863068581,-0.009087125770747662,-0.01000415906310081,0.01136844046413898,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,0.97,0.72,-0.48,0.01,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,552619.0,0.8708,0.8882,0.6714,0.854676,-0.80651776415205,-0.190284,0.20351044948959351,-0.11191200000000003,0.10597839533117416,0.47152400000000005,-0.4782888263648153,0.166744,-0.1691478248229772,-0.024832,0.02844646407623589,-0.713764,0.7029596597566604,-0.130328,0.1096969213693142,0.9930039999999999,-1.0020911257707477,-0.330612,0.3206078409368992,-1.462652,1.474020440464139,-0.6030073146624565,0.30948884482076766,-0.37231043103364114,-0.6189901871115566,1.633640200832501
ABM Industries Incorporated Provides Notice of Data Privacy Incident,2019-04-26,ABM,2019-04-26 12:03:00+00:00,A B M INDUSTRIES INC,47730.0,00095710,0.005936249159276485,-0.01299475599080324,0.01615801826119423,-0.008833900094032288,0.003565030638128519,-0.007696812506765127,0.009546530432999134,-0.007092248182743788,-0.0005951382336206734,-0.004169243387877941,-0.00956936925649643,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,0.53,0.43,0.07,0.01,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,572373.0,1.053,0.5335,0.5652,0.56809,-0.5621537508407235,0.19954,-0.21253475599080324,-0.032119999999999996,0.048278018261194225,-0.8649899999999999,0.8561560999059676,-0.15947999999999998,0.1630450306381285,1.1988899999999998,-1.206586812506765,-0.40166999999999997,0.4112165304329991,-1.77057,1.7634777518172562,-0.22265999999999997,0.2220648617663793,-0.28584,0.28167075661212204,0.37754999999999994,-0.38711936925649637,-0.7746885068315268,-0.16425673772960903,0.9044341181671619,-0.1873856819626687,1.0847237188654955
KeyBanc Initiates Coverage On ABM Industries with Sector Weight Rating,2019-04-05,ABM,2019-04-05 10:06:00+00:00,A B M INDUSTRIES INC,47730.0,00095710,0.00787393655627966,0.005389230325818062,0.002382311271503568,-0.02554963156580925,0.01463413238525391,-0.001802811282686889,0.002408127998933196,0.01081082969903946,0.004159221425652504,-0.002366805216297507,-0.001779400045052171,2019-04-08,2019-04-09,2019-04-10,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,0.52,0.53,-0.08,0.01,0.08,-0.29,0.1,0.01,2019-04-08,-0.65,-0.56,-0.14,0.01,2019-04-09,0.48,0.97,-0.1,0.01,2019-04-10,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,471377.0,1.0452,0.5439,0.5897,0.553504,-0.5456300634437203,0.09361599999999999,-0.08822676967418193,-0.66938,0.6717623112715035,0.5116959999999999,-0.5372456315658092,0.01,0.0046341323852539095,0.68938,-0.6911828112826869,-0.08406799999999999,0.08647612799893319,0.145876,-0.13506517030096055,-0.324464,0.3286232214256525,0.12497199999999999,-0.12733880521629748,0.12497199999999999,-0.12675140004505217,-0.6338568331179023,0.5835355415973216,0.13451667970569436,-1.223794310463242,-0.6652388374204113
ACADIA Pharma Reports Initiation Of Phase 3 CLARITY Program With Pimavanserin As Adjunctive Treatment for Major Depressive Disorder,2019-04-25,ACAD,2019-04-25 13:09:00+00:00,ACADIA PHARMACEUTICALS,90177.0,00422510,0.01705490238964558,0.07407408207654953,0.1661441922187805,0.03897849097847939,-0.03492884710431099,0.06970509141683578,-0.002506263321265578,0.007537741214036942,-0.002493822481483221,-0.007499992847442627,-0.03022673167288303,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,-0.14,-0.75,-0.19,0.01,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,567329.0,1.6838,2.3938,-0.4076,-0.22573200000000002,0.2427869023896456,0.902414,-0.8283399179234505,0.313084,-0.14693980778121948,-0.05735199999999999,0.09633049097847939,-1.388554,1.353625152895689,-0.260408,0.33011309141683576,1.9116939999999998,-1.9142002633212654,-0.647682,0.6552197412140369,-2.8366219999999998,2.8341281775185165,-0.361436,0.35393600715255735,-0.46246400000000004,0.432237268327117,-0.5855530155338049,-0.97527972570467,-0.0506093168027401,1.7800687352910043,2.6914340223077984
'A safety watchdog argues the FDA should reconsider approval of a Parkinson's psychosis drug' -STAT News,2019-04-02,ACAD,2019-04-02 20:00:00+00:00,ACADIA PHARMACEUTICALS,90177.0,00422510,0.01260193344205618,-0.02745095454156399,-0.004032254219055176,-0.008097157813608646,0.008163257502019405,-0.01619431562721729,0.008230444975197315,-0.01020412053912878,-0.01855663396418095,0.0336134098470211,0.05284547805786133,2019-04-03,2019-04-04,2019-04-05,2019-04-08,2019-04-09,2019-04-10,2019-04-11,2019-04-12,2019-04-15,2019-04-16,-0.05,-0.13,-0.44,0.01,0.27,0.22,-0.4,0.01,2019-04-03,0.19,0.21,0.93,0.01,2019-04-04,0.52,0.53,-0.08,0.01,2019-04-05,0.08,-0.29,0.1,0.01,2019-04-08,-0.65,-0.56,-0.14,0.01,2019-04-09,0.48,0.97,-0.1,0.01,2019-04-10,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,451947.0,1.733,2.6511,-0.1268,-0.07665000000000001,0.08925193344205619,0.47791000000000006,-0.505360954541564,0.33927,-0.3433022542190552,0.9111600000000001,-0.9192571578136087,0.14864000000000002,-0.14047674249798062,-1.1164500000000002,1.1002556843727829,0.84184,-0.8336095550248027,0.01,-0.020204120539128782,1.1364500000000002,-1.1550066339641811,-0.14597,0.1795834098470211,0.23529000000000003,-0.1824445219421387,-0.41610902109950787,-0.8486632087606192,-1.262559412032664,0.040521784061193555,-0.9114257372504473
"ACADIA Pharmaceuticals To Present At The 18th Annual Needham Healthcare Conference On April 9, 2019",2019-04-02,ACAD,2019-04-02 13:04:00+00:00,ACADIA PHARMACEUTICALS,90177.0,00422510,0.01260193344205618,0.01628663018345833,-0.02884612791240215,0.0,-0.01320130750536919,0.0234113484621048,-0.01960782520473003,-0.02333331108093262,0.01365186367183924,-0.026936000213027,-0.01730110310018063,2019-04-03,2019-04-04,2019-04-05,2019-04-08,2019-04-09,2019-04-10,2019-04-11,2019-04-12,2019-04-15,2019-04-16,-0.05,-0.13,-0.44,0.01,0.27,0.22,-0.4,0.01,2019-04-03,0.19,0.21,0.93,0.01,2019-04-04,0.52,0.53,-0.08,0.01,2019-04-05,0.08,-0.29,0.1,0.01,2019-04-08,-0.65,-0.56,-0.14,0.01,2019-04-09,0.48,0.97,-0.1,0.01,2019-04-10,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,451947.0,1.733,2.6511,-0.1268,-0.07665000000000001,0.08925193344205619,0.47791000000000006,-0.46162336981654173,0.33927,-0.36811612791240217,0.9111600000000001,-0.9111600000000001,0.14864000000000002,-0.1618413075053692,-1.1164500000000002,1.139861348462105,0.84184,-0.8614478252047301,0.01,-0.03333331108093262,1.1364500000000002,-1.122798136328161,-0.14597,0.11903399978697299,0.23529000000000003,-0.2525911031001807,-0.37237143637448555,-0.8297394977289438,-1.2792761279124023,0.0668600409567357,-1.0112750274649263
ACADIA Pharma Promotes Elena Ridloff CFO,2019-04-01,ACAD,2019-04-01 13:03:00+00:00,ACADIA PHARMACEUTICALS,90177.0,00422510,0.004841682035475969,0.07194246351718903,0.003355701453983784,-0.01337791327387094,0.04067792743444443,0.01628663018345833,-0.02884612791240215,0.0,-0.01320130750536919,0.0234113484621048,-0.01960782520473003,2019-04-02,2019-04-03,2019-04-04,2019-04-05,2019-04-08,2019-04-09,2019-04-10,2019-04-11,2019-04-12,2019-04-15,1.19,-0.3,0.99,0.01,-0.05,-0.13,-0.44,0.01,2019-04-02,0.27,0.22,-0.4,0.01,2019-04-03,0.19,0.21,0.93,0.01,2019-04-04,0.52,0.53,-0.08,0.01,2019-04-05,0.08,-0.29,0.1,0.01,2019-04-08,-0.65,-0.56,-0.14,0.01,2019-04-09,0.48,0.97,-0.1,0.01,2019-04-10,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,444748.0,1.7629,2.6566,-0.1113,2.1078509999999997,-2.1030093179645237,-0.078145,0.15008746351718905,0.485983,-0.4826272985460162,0.344951,-0.35832891327387095,0.926708,-0.8860300725655555,0.151032,-0.13474536981654167,-1.135885,1.1070388720875979,0.856192,-0.856192,0.01,-0.02320130750536919,1.155885,-1.1324736515378953,-0.148661,0.12905317479526995,-1.9529218544473346,-0.33253983502882717,-0.8409562118198872,-1.3791043556559683,-0.9105202819769385
Arch Capital Group Q1 Adj. EPS $0.67 Beats $0.62 Estimate,2019-04-30,ACGL,2019-04-30 21:46:00+00:00,ARCH CAPITAL GROUP LTD NEW,82276.0,G0450A10,0.014414400793612,-0.01494130026549101,0.03407150879502296,-0.01262238901108503,-0.02790390886366367,-0.02494104765355587,0.06459863483905792,-0.06600847840309143,-0.0058934036642313,0.01665572822093964,-0.01758609339594841,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,2019-05-14,-0.04,-0.7,0.28,0.01,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,0.93,0.4,-0.02,0.009,2019-05-14,587839.0,0.8574,-0.0152,0.3686,-0.024295999999999998,0.038710400793612,-0.702642,0.687700699734509,-0.128184,0.16225550879502296,0.977862,-0.990484389011085,-0.325386,0.29748209113633634,-1.4400060000000001,1.4150649523464442,-0.179628,0.24422663483905793,-0.23107200000000003,0.1650635215969086,0.30909000000000003,-0.31498340366423133,-2.2802580000000003,2.29691372822094,0.806382,-0.8239680933959485,0.726411100528121,0.8499562085295319,-0.8282288802160621,0.7220626544716955,2.9823173399431706
"Acadia Healthcare Q1 EPS $0.39 Beats $0.35 Estimate, Sales $760.617M Beat $759.9M Estimate",2019-04-30,ACHC,2019-04-30 21:33:00+00:00,ACADIA HEALTHCARE CO INC,13105.0,00404A10,-0.01081243436783552,-0.01156037021428347,0.009862263686954975,-0.0006260554655455053,0.00388370780274272,-0.01722197979688644,0.001396833104081452,-0.008876451291143894,-0.003326536854729056,0.02130931988358498,0.001131271594204009,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,2019-05-14,-0.04,-0.7,0.28,0.01,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,0.93,0.4,-0.02,0.009,2019-05-14,583521.0,0.9086,0.9881,0.2272,-0.026344,0.01553156563216448,-0.745138,0.7335776297857165,-0.136376,0.14623826368695497,1.0357179999999997,-1.0363440554655452,-0.345354,0.3492377078027427,-1.526534,1.5093120202031136,-0.19089199999999998,0.19228883310408143,-0.24540800000000002,0.23653154870885612,0.32700999999999997,-0.330336536854729,-2.416962,2.438271319883585,0.853998,-0.852866728405796,0.749109195417881,0.8798158934726714,-0.8901057917785902,0.8222056725403111,3.1932004566391115
Accenture to Acquire Zielpuls; Terms Not Disclosed,2019-04-30,ACN,2019-04-30 07:42:00+00:00,ACCENTURE PLC IRELAND,89071.0,G1151C10,0.008056903257966042,-0.01880872994661331,0.006176803261041641,0.001905168290250003,-0.0023241201415658,-0.02244814299046993,0.007582285907119513,0.006930983625352383,-0.004517162684351206,0.00821091327816248,0.01693101041018963,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,2019-05-14,-0.04,-0.7,0.28,0.01,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,0.93,0.4,-0.02,0.009,2019-05-14,588657.0,1.0043,-0.2478,-0.1828,-0.030171999999999997,0.03822890325796604,-0.8245689999999999,0.8057602700533866,-0.151688,0.15786480326104163,1.1438589999999997,-1.1419538317097497,-0.382677,0.3803528798584342,-1.688267,1.66581885700953,-0.211946,0.2195282859071195,-0.272204,0.2791349836253524,0.36050499999999996,-0.36502216268435117,-2.672481,2.6806919132781624,0.942999,-0.9260679895898104,0.8439891733113526,0.9636250733144283,-0.984089028448708,0.9042179051582144,3.554083887546003
"Accenture Wins Blanket Purchase Order Deal By US Dept. Of Energy For IT Services, Potential Value $2B",2019-04-29,ACN,2019-04-29 14:00:00+00:00,ACCENTURE PLC IRELAND,89071.0,G1151C10,0.002101448131725192,-0.01880872994661331,0.006176803261041641,0.001905168290250003,-0.0023241201415658,-0.02244814299046993,0.007582285907119513,0.006930983625352383,-0.004517162684351206,0.00821091327816248,0.01693101041018963,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,0.18,0.08,0.65,0.01,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,581434.0,1.0036,-0.2412,-0.1839,0.190648,-0.18854655186827482,-0.030144000000000004,0.011335270053386696,-0.8239879999999999,0.8301648032610416,-0.15157600000000002,0.15348116829025002,1.1430679999999998,-1.1453921201415656,-0.382404,0.3599558570095301,-1.687084,1.6946662859071195,-0.211792,0.2187229836253524,-0.272008,0.2674908373156488,0.36026,-0.35204908672183755,-2.670612,2.68754301041019,-0.17721128181488813,0.8415000733144283,0.9836459715512916,-0.6319550948417854,4.876329887546003
